id,initiales_club,nb,col_club,long_ctr,lat_ctr,NOM_COMM,club_domicile_actuel
2069,OM,311.742952740598,#89CFF0,5.24009468593712,43.5320864226533,ROGNAC,Olympique de Marseille
2367,OM,305.873482071205,#89CFF0,4.96904963876554,43.8212265993547,CAVAILLON,Olympique de Marseille
1675,OM,301.811283618355,#89CFF0,6.06188625949988,43.1334213620732,LA GARDE,Olympique de Marseille
2078,OM,292.075632391476,#89CFF0,6.50276049356683,43.4986550287634,DRAGUIGNAN,Olympique de Marseille
1872,OM,267.902680039332,#89CFF0,5.65241144713642,43.333519071605,AURIOL,Olympique de Marseille
2567,OM,267.090980969221,#89CFF0,4.97558732699926,44.0103925642453,MONTEUX,Olympique de Marseille
2467,OM,245.955111076509,#89CFF0,4.97231306635374,43.9158069599746,LE THOR,Olympique de Marseille
1573,OM,243.596512238919,#89CFF0,5.77859502783841,43.0464820349628,SIX-FOURS-LES-PLAGES,Olympique de Marseille
1653,OM,240.471285408251,#89CFF0,2.99298374931516,43.1768940592478,NARBONNE,Olympique de Marseille
3174,OM,238.741940189445,#89CFF0,5.99599039620424,44.5553881827835,GAP,Olympique de Marseille
2661,OM,237.490846962049,#89CFF0,4.12788735978714,44.1170464439417,ALES,Olympique de Marseille
2068,OM,233.276052213736,#89CFF0,5.09971589113668,43.5348937162221,BERRE-L'ETANG,Olympique de Marseille
2373,OM,232.778711692778,#89CFF0,5.8153594591732,43.8026540449684,MANOSQUE,Olympique de Marseille
2668,OM,221.939436119808,#89CFF0,5.12066397677059,44.1023303170562,CARPENTRAS,Olympique de Marseille
2666,OM,219.795633589267,#89CFF0,4.83706820721591,44.1074525379963,ORANGE,Olympique de Marseille
2167,OM,215.587641464062,#89CFF0,4.96255506846413,43.6320825913297,MIRAMAS,Olympique de Marseille
2366,OM,213.081232731092,#89CFF0,4.82794874330437,43.8236833092902,SAINT-REMY-DE-PROVENCE,Olympique de Marseille
3165,OM,210.535585526119,#89CFF0,4.70946676519081,44.5827986696464,MONTELIMAR,Olympique de Marseille
2271,OM,207.997645747307,#89CFF0,5.52913484610424,43.7150197341698,PERTUIS,Olympique de Marseille
1973,OM,195.401814896208,#89CFF0,5.79685648294844,43.4245167543474,SAINT-MAXIMIN-LA-SAINTE-BAUME,Olympique de Marseille
1771,OM,186.74637271766,#89CFF0,5.50842223598319,43.242335470855,CASSIS,Olympique de Marseille
2950,OM,183.469514821185,#89CFF0,2.5650392558759,44.4058821500042,RODEZ,Olympique de Marseille
9551,OM,173.884496540362,#89CFF0,2.67137257282357,50.6489886713763,MERVILLE,Olympique de Marseille
1972,OM,172.954003002212,#89CFF0,5.65676983220639,43.4280440112335,TRETS,Olympique de Marseille
2264,OM,169.463441864754,#89CFF0,4.54315907310536,43.7334624720929,BEAUCAIRE,Olympique de Marseille
1673,OM,149.41401727855,#89CFF0,5.78313800793828,43.1409802464136,SANARY-SUR-MER,Olympique de Marseille
2269,OM,141.375957937313,#89CFF0,5.24749452390482,43.7212000714643,MALLEMORT,Olympique de Marseille
2468,OM,141.011694390645,#89CFF0,5.11363500404519,43.9131631872557,L'ISLE-SUR-LA-SORGUE,Olympique de Marseille
2171,OM,134.64014637672,#89CFF0,5.52496501391526,43.6204705055045,VENELLES,Olympique de Marseille
1775,OM,134.077479819828,#89CFF0,6.06689973414784,43.2279137636276,SOLLIES-PONT,Olympique de Marseille
2765,OM,132.299919779027,#89CFF0,4.69807608247337,44.2043419182699,PONT-SAINT-ESPRIT,Olympique de Marseille
2865,OM,126.669565219935,#89CFF0,4.70090950045735,44.2989499470115,BOLLENE,Olympique de Marseille
1975,OM,124.103155909486,#89CFF0,6.07697607406506,43.4169189486854,BRIGNOLES,Olympique de Marseille
2965,OM,124.032524512531,#89CFF0,4.70375238848565,44.393562247108,PIERRELATTE,Olympique de Marseille
1773,OM,122.859088392067,#89CFF0,5.78769586165451,43.2354855986952,LE BEAUSSET,Olympique de Marseille
8371,OM,119.488976987199,#89CFF0,5.81244359518315,49.4837798301525,LONGWY,Olympique de Marseille
2365,OM,116.111863670128,#89CFF0,4.68683617100686,43.8259574579648,TARASCON,Olympique de Marseille
2268,OM,114.397550345361,#89CFF0,5.10665246164225,43.7240169990241,SENAS,Olympique de Marseille
2667,OM,112.899496233366,#89CFF0,4.97887247472152,44.1049831660485,SARRIANS,Olympique de Marseille
2676,OM,110.249745286009,#89CFF0,6.25442705022357,44.0745059099394,DIGNE-LES-BAINS,Olympique de Marseille
2169,OM,109.092018380495,#89CFF0,5.24378850555889,43.6266402657261,LAMBESC,Olympique de Marseille
2764,OM,108.999817855563,#89CFF0,4.55601289225704,44.206447870691,BAGNOLS-SUR-CEZE,Olympique de Marseille
2465,OM,107.69593807387,#89CFF0,4.68963217802176,43.9205459318274,LES ANGLES,Olympique de Marseille
1778,OM,106.798103500522,#89CFF0,6.48555954987554,43.2152029883268,COGOLIN,Olympique de Marseille
3971,OM,102.905049686962,#89CFF0,5.60218926316394,45.3230269863585,VOREPPE,Olympique de Marseille
1875,OM,102.756117219378,#89CFF0,6.07192964536221,43.3224130402539,GAREOULT,Olympique de Marseille
1755,OM,102.31985585225,#89CFF0,3.27255940328482,43.2711174619595,SERIGNAN,Olympique de Marseille
2077,OM,102.291629620367,#89CFF0,6.36254095896798,43.5030950437711,LORGUES,Olympique de Marseille
2079,OM,101.566610589743,#89CFF0,6.64295792613688,43.4940337953156,LE MUY,Olympique de Marseille
1772,OM,100.864307655594,#89CFF0,5.64806733300512,43.2390007976079,ROQUEFORT-LA-BEDOULE,Olympique de Marseille
2180,OM,94.3755503234761,#89CFF0,6.78936438652372,43.5837117940914,MONTAUROUX,Olympique de Marseille
2470,OM,89.4106334592576,#89CFF0,5.39623734886772,43.9073271996165,APT,Olympique de Marseille
1978,OM,89.0230597570114,#89CFF0,6.49700802558172,43.4041645847861,VIDAUBAN,Olympique de Marseille
2166,OM,87.1105939021747,#89CFF0,4.82191922621264,43.6345308977674,SAINT-MARTIN-DE-CRAU,Olympique de Marseille
2368,OM,86.7124919308871,#89CFF0,5.11013795784709,43.8185873525363,ROBION,Olympique de Marseille
2267,OM,82.687808231699,#89CFF0,4.96579699057198,43.7266517280619,EYGUIERES,Olympique de Marseille
1869,OM,81.9201157662102,#89CFF0,5.2327434028007,43.34299760166,ENSUES-LA-REDONNE,Olympique de Marseille
2565,OM,81.238482029971,#89CFF0,4.69243746801961,44.0151396639508,ROCHEFORT-DU-GARD,Olympique de Marseille
2162,OM,78.9685569580359,#89CFF0,4.25926915339156,43.6425045371491,VAUVERT,Olympique de Marseille
2967,OM,78.4398891439901,#89CFF0,4.98879378595605,44.3887824888712,VALREAS,Olympique de Marseille
1856,OM,76.9555778960376,#89CFF0,3.41302780721201,43.3652470134511,FLORENSAC,Olympique de Marseille
9649,OM,76.4709627717202,#89CFF0,2.34959163855419,50.7420625860013,ARQUES,Olympique de Marseille
1966,OM,75.6760775783653,#89CFF0,4.81592934826796,43.4454024332325,PORT-SAINT-LOUIS-DU-RHONE,Olympique de Marseille
1876,OM,75.5970230837063,#89CFF0,6.21173166691508,43.3183495285181,PUGET-VILLE,Olympique de Marseille
1252,OM,75.0924527891195,#89CFF0,2.85437174145873,42.7986026796989,RIVESALTES,Olympique de Marseille
2170,OM,74.5077561532195,#89CFF0,5.38438432048014,43.6236463003688,LE PUY-SAINTE-REPARADE,Olympique de Marseille
2654,OM,73.220103852584,#89CFF0,3.13475402889239,44.1227666570824,MILLAU,Olympique de Marseille
2071,OM,73.1088846890711,#89CFF0,5.52080890419196,43.5259272205991,MEYREUIL,Olympique de Marseille
2270,OM,73.011631090733,#89CFF0,5.38832228324765,43.7182009732802,CADENET,Olympique de Marseille
2761,OM,70.5332679655158,#89CFF0,4.12976654662824,44.2116624916833,SAINT-MARTIN-DE-VALGALGUES,Olympique de Marseille
1677,OM,66.2025589595896,#89CFF0,6.34055818041606,43.1251420442877,BORMES-LES-MIMOSAS,Olympique de Marseille
1548,OM,62.0905410978354,#89CFF0,2.2963270265205,43.0800363212284,LIMOUX,Olympique de Marseille
4966,OM,61.5509463819924,#89CFF0,4.91012667171171,46.2839425333892,REPLONGES,Olympique de Marseille
3163,OM,60.3503655811834,#89CFF0,4.42342523012017,44.5868544336406,AUBENAS,Olympique de Marseille
4174,OM,57.4526436242789,#89CFF0,6.04705592829401,45.5012676492373,CHALLES-LES-EAUX,Olympique de Marseille
2266,OM,56.3643046036914,#89CFF0,4.82492900531766,43.7291042324815,MOURIES,Olympique de Marseille
2074,OM,56.3391169017984,#89CFF0,5.94175854003605,43.5153273494479,BARJOLS,Olympique de Marseille
2665,OM,54.9293363516209,#89CFF0,4.69525208730062,44.1097384082675,LAUDUN-L'ARDOISE,Olympique de Marseille
1729,OM,54.380457525959,#89CFF0,-0.360057072620762,43.2191842846927,GAN,Olympique de Marseille
4440,OM,54.2218392219696,#89CFF0,1.09154779858191,45.8104846926758,AIXE-SUR-VIENNE,Olympique de Marseille
5076,OM,53.2099062597494,#89CFF0,6.38960263751592,46.3442509559562,SCIEZ,Olympique de Marseille
3973,OM,52.1302754609776,#89CFF0,5.89188496366625,45.3159139299596,CROLLES,Olympique de Marseille
2774,OM,50.5943924446049,#89CFF0,5.9760400179488,44.1771187152134,SISTERON,Olympique de Marseille
4475,OM,50.5346767954125,#89CFF0,6.20875300794985,45.7810013234349,SAINT-JORIOZ,Olympique de Marseille
2474,OM,49.6177010242099,#89CFF0,5.96125065215323,43.8934623055037,ORAISON,Olympique de Marseille
5323,OM,49.5387849302769,#89CFF0,-1.45951784132574,46.5918325427506,AUBIGNY-LES CLOUZEAUX,Olympique de Marseille
1774,OM,49.1921492400933,#89CFF0,5.92730695184604,43.2317899086141,SOLLIES-TOUCAS,Olympique de Marseille
951,OM,48.4311719729568,#89CFF0,2.71709475557154,42.5147675191713,CERET,Olympique de Marseille
3056,OM,47.7931852910069,#89CFF0,3.42132807914657,44.5005753939184,MENDE,Olympique de Marseille
2573,OM,46.6475993013459,#89CFF0,5.82470301935459,43.9917562637895,FORCALQUIER,Olympique de Marseille
4072,OM,45.9270257355906,#89CFF0,5.75172144400964,45.4141721475285,SAINT-LAURENT-DU-PONT,Olympique de Marseille
1776,OM,45.0071188886503,#89CFF0,6.20647333981377,43.2238572017632,PIERREFEU-DU-VAR,Olympique de Marseille
2452,OM,44.4872525458322,#89CFF0,2.85147423972166,43.9335111940666,SAINT-AFFRIQUE,Olympique de Marseille
2076,OM,43.8595731447099,#89CFF0,6.2223002016465,43.5073537965786,CARCES,Olympique de Marseille
4333,OM,43.3269783639283,#89CFF0,0.0736684067884528,45.6939468699723,SAINT-YRIEIX-SUR-CHARENTE,Olympique de Marseille
2669,OM,43.2282377500111,#89CFF0,5.26244180080987,44.0994940174788,BEDOIN,Olympique de Marseille
1974,OM,43.13079721001,#89CFF0,5.93692552289893,43.4208083879941,TOURVES,Olympique de Marseille
2868,OM,42.945114152963,#89CFF0,5.12773984435747,44.2915164174935,VAISON-LA-ROMAINE,Olympique de Marseille
2163,OM,42.9267434852074,#89CFF0,4.39994589412068,43.6407841064908,SAINT-GILLES,Olympique de Marseille
2273,OM,42.2972548187924,#89CFF0,5.81071081102367,43.7081109609594,VINON-SUR-VERDON,Olympique de Marseille
8764,OM,42.1787077498279,#89CFF0,4.72881301678768,49.8820329282281,BOGNY-SUR-MEUSE,Olympique de Marseille
2176,OM,41.7737372131862,#89CFF0,6.22761058008628,43.6018652499157,SALERNES,Olympique de Marseille
3264,OM,41.152934020502,#89CFF0,4.56908261463344,44.6795463791136,PRIVAS,Olympique de Marseille
1857,OM,41.1197056092588,#89CFF0,3.55304615144485,43.3646220915001,MARSEILLAN,Olympique de Marseille
8253,OM,40.9877182219729,#89CFF0,2.99213425861973,49.4219182186348,CUISE-LA-MOTTE,Olympique de Marseille
2674,OM,40.4018956291992,#89CFF0,5.97109385047785,44.0825618146893,CHATEAU-ARNOUX-SAINT-AUBAN,Olympique de Marseille
1649,OM,39.9981922869554,#89CFF0,2.43473193891659,43.175413494939,TREBES,Olympique de Marseille
3265,OM,39.6232937425872,#89CFF0,4.71233834992522,44.6774222951413,CHOMERAC,Olympique de Marseille
2563,OM,39.220229333359,#89CFF0,4.40924407135555,44.0191539240137,UZES,Olympique de Marseille
2173,OM,38.440829310957,#89CFF0,5.80607748256911,43.613573554605,RIANS,Olympique de Marseille
1853,OM,37.5359279722615,#89CFF0,2.99296071189921,43.3660348828627,CAPESTANG,Olympique de Marseille
3177,OM,35.7304818954366,#89CFF0,6.42451193958195,44.542923221217,EMBRUN,Olympique de Marseille
2766,OM,35.2158543472245,#89CFF0,4.84012827904436,44.202052126687,CAMARET-SUR-AIGUES,Olympique de Marseille
2760,OM,34.9286525421185,#89CFF0,3.98766857053637,44.213032895339,LA GRAND-COMBE,Olympique de Marseille
2172,OM,34.3939754762815,#89CFF0,5.66552969727269,43.6171129125226,JOUQUES,Olympique de Marseille
2568,OM,34.1658645069872,#89CFF0,5.11714365772837,44.0077442574778,MAZAN,Olympique de Marseille
2073,OM,33.964939265161,#89CFF0,5.80145939823639,43.5190420708888,POURRIERES,Olympique de Marseille
2265,OM,33.350285102576,#89CFF0,4.68404940098053,43.7313744879888,FONTVIEILLE,Olympique de Marseille
3367,OM,32.0320169442375,#89CFF0,5.00217796085126,44.76723654344,CREST,Olympique de Marseille
6436,OM,31.8216817280114,#89CFF0,0.418453927730404,47.6912360448645,CHATEAU-DU-LOIR,Olympique de Marseille
1343,OM,31.5467305400517,#89CFF0,1.6043275626059,42.8841677660513,TARASCON-SUR-ARIEGE,Olympique de Marseille
2372,OM,31.0209837041668,#89CFF0,5.67434749708564,43.8062055472686,PIERREVERT,Olympique de Marseille
2973,OM,30.8994789388465,#89CFF0,5.84357735730475,44.3700180046932,LARAGNE-MONTEGLIN,Olympique de Marseille
5769,OM,30.7325492099285,#89CFF0,5.38538854303344,47.0326184477757,TAVAUX,Olympique de Marseille
7279,OM,30.3027171526942,#89CFF0,6.98365363326967,48.4096563653475,MOYENMOUTIER,Olympique de Marseille
6175,OM,30.1043892380659,#89CFF0,6.30499805987817,47.3888680405292,BAUME-LES-DAMES,Olympique de Marseille
5443,OM,29.5194133320862,#89CFF0,1.50450630648446,46.763550977784,NIHERNE,Olympique de Marseille
1754,OM,29.4627377754397,#89CFF0,3.1327662425077,43.2713796364215,NISSAN-LEZ-ENSERUNE,Olympique de Marseille
3742,OM,29.4062790426709,#89CFF0,1.40310029983122,45.1525200215427,SAINT-PANTALEON-DE-LARCHE,Olympique de Marseille
8757,OM,28.1301933477091,#89CFF0,3.62369496841287,49.8926700627901,GUISE,Olympique de Marseille
3856,OM,27.754381429124,#89CFF0,3.42704944600524,45.2577922632986,BRIOUDE,Olympique de Marseille
1977,OM,27.5178288173168,#89CFF0,6.35701820159109,43.4085970061306,LE LUC,Olympique de Marseille
4754,OM,27.3729708671037,#89CFF0,3.13963205291087,46.1105357938356,GANNAT,Olympique de Marseille
2374,OM,26.8589125233317,#89CFF0,5.95635345893218,43.7989201899978,VALENSOLE,Olympique de Marseille
2968,OM,26.8292353814865,#89CFF0,5.13129551058934,44.3861159638604,NYONS,Olympique de Marseille
5550,OM,26.8292353814865,#89CFF0,2.54527281311609,46.8670431473088,DUN-SUR-AURON,Olympique de Marseille
2574,OM,26.7259995119907,#89CFF0,5.96616408903023,43.9880095958531,LES MEES,Olympique de Marseille
6834,OM,26.4765903317824,#89CFF0,0.0952785178668911,48.0623721281312,LA BAZOGE,Olympique de Marseille
5172,OM,26.103794136381,#89CFF0,5.80421717954312,46.4548833202818,MOIRANS-EN-MONTAGNE,Olympique de Marseille
3674,OM,26.0755825324046,#89CFF0,6.02130750811297,45.0283005565118,LE BOURG-D'OISANS,Olympique de Marseille
6362,OM,25.8407646534858,#89CFF0,4.35300721050459,47.6172614755975,MONTBARD,Olympique de Marseille
1877,OM,25.8317536694664,#89CFF0,6.35151354513706,43.3141053312099,GONFARON,Olympique de Marseille
7770,OM,25.8075722946295,#89CFF0,5.62693519851726,48.9205404676091,SAINT-MIHIEL,Olympique de Marseille
1553,OM,25.5503093345597,#89CFF0,2.99299521156975,43.0823344013167,SIGEAN,Olympique de Marseille
7344,OM,25.3441835572668,#89CFF0,1.60710917031292,48.5629615730742,MAINTENON,Olympique de Marseille
5158,OM,25.0841461640937,#89CFF0,3.73275729887205,46.4869449667788,DOMPIERRE-SUR-BESBRE,Olympique de Marseille
2737,OM,25.03578341442,#89CFF0,0.71951239925801,44.1937841260651,BON-ENCONTRE,Olympique de Marseille
1879,OM,24.2635203896059,#89CFF0,6.63101338626987,43.3050750484235,SAINT-TROPEZ,Olympique de Marseille
6918,OM,24.1950776159255,#89CFF0,-2.34814665726794,48.0714461591827,MAURON,Olympique de Marseille
6525,OM,23.8563213558713,#89CFF0,-1.2519904794181,47.7371408846988,POUANCE,Olympique de Marseille
2375,OM,23.7857406763261,#89CFF0,6.09732860090826,43.7950040193736,RIEZ,Olympique de Marseille
3766,OM,23.500960979373,#89CFF0,4.87129908869406,45.1482551877465,SAINT-VALLIER,Olympique de Marseille
7266,OM,23.3854045818049,#89CFF0,4.98923545433295,48.4598778458909,WASSY,Olympique de Marseille
7963,OM,23.3659251409641,#89CFF0,4.5480473525231,49.1284367261438,SUIPPES,Olympique de Marseille
6714,OM,23.2153864868211,#89CFF0,-2.93510413188981,47.8535247393655,CAMORS,Olympique de Marseille
2047,OM,23.192961140395,#89CFF0,2.15006098483127,43.5518760582994,SAIX,Olympique de Marseille
1536,OM,23.1335152605877,#89CFF0,0.6249765179816,43.0561439189049,MONTREJEAU,Olympique de Marseille
8449,OM,23.047268357003,#89CFF0,2.36396155645559,49.6092218459685,BRETEUIL,Olympique de Marseille
4438,OM,23.0146235009732,#89CFF0,0.799212189324215,45.8051637868903,ROCHECHOUART,Olympique de Marseille
2326,OM,22.8755805956613,#89CFF0,-0.816052248758849,43.7721944392307,TARTAS,Olympique de Marseille
8655,OM,22.8343300150573,#89CFF0,3.30731416072756,49.7994265913269,GAUCHY,Olympique de Marseille
2861,OM,22.7129058922134,#89CFF0,4.13165200536238,44.3062830808649,BESSEGES,Olympique de Marseille
2473,OM,22.6700389095481,#89CFF0,5.82002350309098,43.897202561203,VILLENEUVE,Olympique de Marseille
4775,OM,22.6257063890139,#89CFF0,6.22532823131938,46.0647752452985,PERS-JUSSY,Olympique de Marseille
6432,OM,22.6130399545755,#89CFF0,-0.186582745269678,47.6763065855309,DURTAL,Olympique de Marseille
4843,OM,22.4579868532865,#89CFF0,1.51999684921801,46.1956594628343,LA SOUTERRAINE,Olympique de Marseille
1824,OM,22.4161344737611,#89CFF0,-1.064131753572,43.2896481020166,SAINT-PALAIS,Olympique de Marseille
6538,OM,22.1017766008821,#89CFF0,0.717038573036773,47.7921100209893,BESSE-SUR-BRAYE,Olympique de Marseille
8844,OM,21.7332461674919,#89CFF0,1.56836282577408,49.9803293145968,GAMACHES,Olympique de Marseille
5629,OM,21.6665118538187,#89CFF0,-0.589199895258765,46.9067027379906,NUEIL-LES-AUBIERS,Olympique de Marseille
4263,OM,21.3141546776246,#89CFF0,4.45017913865495,45.6279305385403,SAINT-SYMPHORIEN-SUR-COISE,Olympique de Marseille
1976,OM,21.1287641372088,#89CFF0,6.21700725915108,43.4128484747097,FLASSANS-SUR-ISSOLE,Olympique de Marseille
8957,OM,21.0801135140251,#89CFF0,3.62601293233843,50.0815265279815,LANDRECIES,Olympique de Marseille
1353,OM,21.057947253758,#89CFF0,2.99301802409143,42.8932378028166,LEUCATE,Olympique de Marseille
8760,OM,20.5123309945424,#89CFF0,4.09737215752621,49.8893349432634,SAINT-MICHEL,Olympique de Marseille
2062,OM,20.3969896748841,#89CFF0,4.2571953283887,43.5479235404731,SAINT-LAURENT-D'AIGOUZE,Olympique de Marseille
3646,OM,20.3418259135375,#89CFF0,1.98279048769685,45.0646417564466,ARGENTAT,Olympique de Marseille
2063,OM,20.2860398373973,#89CFF0,4.39764048788955,43.5462060549173,SAINTES-MARIES-DE-LA-MER,Olympique de Marseille
5258,OM,20.0591616440751,#89CFF0,3.73403132491906,46.5816057568081,BOURBON-LANCY,Olympique de Marseille
5655,OM,19.8603491640816,#89CFF0,3.29117153987198,46.962229902276,IMPHY,Olympique de Marseille
6946,OM,19.7102386295175,#89CFF0,1.92265289414756,48.1878666443953,TOURY,Olympique de Marseille
6727,OM,19.6092348869297,#89CFF0,-0.963424086685062,47.9367497765091,COSSE-LE-VIVIEN,Olympique de Marseille
6777,OM,19.4310780911232,#89CFF0,6.64430981228213,47.9470868680808,RUPT-SUR-MOSELLE,Olympique de Marseille
3279,OM,19.2339585505193,#89CFF0,6.71630744074477,44.6282290404511,GUILLESTRE,Olympique de Marseille
8651,OM,19.1323037709167,#89CFF0,2.67683832032089,49.7993856396057,ROSIERES-EN-SANTERRE,Olympique de Marseille
8447,OM,18.8346041784808,#89CFF0,2.04991490476908,49.6071720750734,CREVECOEUR-LE-GRAND,Olympique de Marseille
2961,OM,18.792382730353,#89CFF0,4.13354376743908,44.4009079641822,LES VANS,Olympique de Marseille
6177,OM,18.7889282482334,#89CFF0,6.60573955220049,47.3799242355425,L'ISLE-SUR-LE-DOUBS,Olympique de Marseille
3262,OM,18.6196586243755,#89CFF0,4.28254109296982,44.6832381998444,VALS-LES-BAINS,Olympique de Marseille
4432,OM,18.4423285422386,#89CFF0,-0.077400705390733,45.7846614162951,ROUILLAC,Olympique de Marseille
7326,OM,18.1700361860028,#89CFF0,-1.15977760413877,48.4983144123322,LOUVIGNE-DU-DESERT,Olympique de Marseille
7640,OM,18.0675172322674,#89CFF0,0.980782777476215,48.8377499012788,MESNILS-SUR-ITON,Olympique de Marseille
8441,OM,17.9042929521186,#89CFF0,1.10799497670492,49.5961536031212,FONTAINE-LE-BOURG,Olympique de Marseille
4877,OM,17.6633951649182,#89CFF0,6.52490686386881,46.1506195478331,SAINT-JEOIRE,Olympique de Marseille
4152,OM,17.6463582871922,#89CFF0,2.84716634890505,45.5425012811351,BESSE-ET-SAINT-ANASTAISE,Olympique de Marseille
4342,OM,17.0599599473986,#89CFF0,1.38670164747993,45.7203988464701,BOISSEUIL,Olympique de Marseille
5424,OM,16.8235198378827,#89CFF0,-1.31892351617662,46.6920299800476,LA FERRIERE,Olympique de Marseille
3355,OM,16.7738136784958,#89CFF0,3.27989955371853,44.784965305194,SAINT-CHELY-D'APCHER,Olympique de Marseille
3167,OM,16.7401063075111,#89CFF0,4.99546343550961,44.5780024931457,DIEULEFIT,Olympique de Marseille
2768,OM,16.673057950009,#89CFF0,5.12419601943104,44.1969211194037,MALAUCENE,Olympique de Marseille
2075,OM,16.6271133378189,#89CFF0,6.08203910171028,43.5114312452046,COTIGNAC,Olympique de Marseille
6869,OM,16.4826296231688,#89CFF0,5.43228892235478,48.0730774323039,NOGENT,Olympique de Marseille
2469,OM,16.2756253539001,#89CFF0,5.25494339921953,43.910336591106,GORDES,Olympique de Marseille
5832,OM,16.2418234320851,#89CFF0,-0.153023665406508,47.1089287038636,MONTREUIL-BELLAY,Olympique de Marseille
5078,OM,16.2208662405598,#89CFF0,6.68458488607211,46.3350930764883,SAINT-PAUL-EN-CHABLAIS,Olympique de Marseille
6550,OM,16.1567280225402,#89CFF0,2.53718346205289,47.8134339711246,OUZOUER-SUR-LOIRE,Olympique de Marseille
6616,OM,16.1468251737975,#89CFF0,-2.6221857068478,47.7741039434838,ELVEN,Olympique de Marseille
1749,OM,16.084461303412,#89CFF0,2.43380548069095,43.2699778644602,VILLEMOUSTAUSSOU,Olympique de Marseille
6173,OM,15.8522346152692,#89CFF0,6.00416059729788,47.3970336914531,RIOZ,Olympique de Marseille
3074,OM,15.6985485440838,#89CFF0,5.99097777919402,44.4608150323081,TALLARD,Olympique de Marseille
2178,OM,15.6816215816981,#89CFF0,6.50853190551502,43.5931515776577,FIGANIERES,Olympique de Marseille
6143,OM,15.5728053949322,#89CFF0,1.48601915566239,47.4259825697382,CONTRES,Olympique de Marseille
3477,OM,15.5230992355454,#89CFF0,6.44181130241811,44.8265980620126,L'ARGENTIERE-LA-BESSEE,Olympique de Marseille
2131,OM,15.5063066141309,#89CFF0,-0.101245355301014,43.6055472322598,RISCLE,Olympique de Marseille
2247,OM,15.4853804243682,#89CFF0,2.14725203434276,43.7410576311924,REALMONT,Olympique de Marseille
2644,OM,15.1939638558216,#89CFF0,1.71599603836174,44.1153286229273,SAINT-ANTONIN-NOBLE-VAL,Olympique de Marseille
4824,OM,15.0665078592857,#89CFF0,-1.2742647522644,46.1248721026097,SAINTE-MARIE-DE-RE,Olympique de Marseille
5836,OM,15.0015204144116,#89CFF0,0.445651133598192,47.1237047070435,L'ILE-BOUCHARD,Olympique de Marseille
5649,OM,15.0005128571267,#89CFF0,2.39514314497114,46.9610113988139,PLAIMPIED-GIVAUDINS,Olympique de Marseille
6927,OM,14.883463487976,#89CFF0,-0.977602936877563,48.1257243178408,SAINT-PIERRE-LA-COUR,Olympique de Marseille
2979,OM,14.7756000696657,#89CFF0,6.69769473852738,44.3446212819506,BARCELONNETTE,Olympique de Marseille
5166,OM,14.4751437014452,#89CFF0,4.91675509923186,46.4732212438942,PONT-DE-VAUX,Olympique de Marseille
3848,OM,14.3476157365318,#89CFF0,2.26885617210069,45.256217108844,MAURIAC,Olympique de Marseille
6978,OM,14.2648521024175,#89CFF0,6.80982778775754,48.1312674117605,GRANGES-AUMONTZEY,Olympique de Marseille
3950,OM,14.2335839591148,#89CFF0,2.55764360007128,45.3523985222568,BORT-LES-ORGUES,Olympique de Marseille
6480,OM,14.1259531338606,#89CFF0,7.07822630843876,47.6485773878378,DANNEMARIE,Olympique de Marseille
5536,OM,13.9865072056348,#89CFF0,0.459036039582142,46.839889677024,THURE,Olympique de Marseille
4275,OM,13.8740638126434,#89CFF0,6.19779713032969,45.5918190431663,SAINT-PIERRE-D'ALBIGNY,Olympique de Marseille
7163,OM,13.8707052883605,#89CFF0,4.52578359337446,48.3721405534871,BRIENNE-LE-CHATEAU,Olympique de Marseille
7228,OM,13.7120486012365,#89CFF0,-0.84579650584173,48.4142101395505,GORRON,Olympique de Marseille
5274,OM,13.6542551153764,#89CFF0,6.10527598200039,46.5418319692279,LES ROUSSES,Olympique de Marseille
5718,OM,13.5512424585715,#89CFF0,-2.23591057551057,46.9383973345158,BARBATRE,Olympique de Marseille
2260,OM,13.5153734192301,#89CFF0,3.97950845073364,43.739991307805,SUSSARGUES,Olympique de Marseille
3155,OM,13.4838643550488,#89CFF0,3.27896048698723,44.595670545595,MARVEJOLS,Olympique de Marseille
7181,OM,13.4273010589175,#89CFF0,7.28240063869908,48.3045099521551,SAINTE-CROIX-AUX-MINES,Olympique de Marseille
5462,OM,13.2695294417221,#89CFF0,4.33176421942476,46.7655653911537,MONTCENIS,Olympique de Marseille
3968,OM,13.1788492860839,#89CFF0,5.16751672014122,45.332290329303,VIRIVILLE,Olympique de Marseille
5759,OM,13.1455998956833,#89CFF0,3.89005470165648,47.0538226331682,CHATEAU-CHINON (VILLE),Olympique de Marseille
1953,OM,13.1449953613124,#89CFF0,2.99294913636652,43.4606155633541,CESSENON-SUR-ORB,Olympique de Marseille
3640,OM,13.0858439982499,#89CFF0,1.1173663264662,45.0533775334959,MONTIGNAC,Olympique de Marseille
2746,OM,13.0821237867365,#89CFF0,1.99804398408278,44.2129034255451,LA FOUILLADE,Olympique de Marseille
5337,OM,13.0061251801064,#89CFF0,0.616297630432361,46.6538484074676,BONNEUIL-MATOURS,Olympique de Marseille
6771,OM,12.9309901940062,#89CFF0,5.73217001896966,47.9718380013143,BOURBONNE-LES-BAINS,Olympique de Marseille
